acc	feature	start..end	content_fraction	content_count	 length
Q9UPR3	derived-binding_mode_disorder_to_disorder-priority	853..854,897..897,926..943,960..975,987..990,1014..1016	0.043	44	
Q9UPR3	derived-binding_mode_disorder_to_order-mobi	924..925	0.002	2	
Q9UPR3	derived-binding_mode_disorder_to_order-priority	924..925	0.002	2	
Q9UPR3	derived-missing_residues-th_90	853..854,897..897,926..943,960..975,987..990,1014..1016	0.043	44	
Q9UPR3	derived-missing_residues_context_dependent-th_90	924..925,944..944,976..977,984..986,991..993,998..998,1013..1013	0.013	13	
Q9UPR3	derived-observed-priority	855..896,898..923,947..959,978..983,994..997,999..1012	0.103	105	
Q9UPR3	derived-observed-th_90	855..896,898..923,945..959,978..983,994..997,999..1012	0.105	107	
Q9UPR3	prediction-disorder-priority	408..561,594..637	0.195	198	
Q9UPR3	prediction-lip-priority	359..362,381..392,449..463,468..530,539..539,548..595,606..609,647..662,946..950	0.165	168	
Q9JIH2	prediction-disorder-iupl	1..30,32..32,35..36,38..38,40..49,61..61,72..72,74..103,110..111,126..150,152..152,197..231,235..245,247..257,312..312,314..314,316..319,322..349,376..380,387..387,390..390,420..420,425..427,437..441,443..444	0.457	213	
Q9JIH2	prediction-disorder-iups	1..10,15..17,19..19,26..26,76..77,84..96,98..102,128..149,200..255,317..317,320..347,459..466	0.322	150	
Q9JIH2	prediction-low_complexity-pfilt	68..81	0.03	14	
Q9JIH2	prediction-low_complexity-seg	36..48,60..84,277..302,305..353	0.242	113	
Q9JIH2	prediction-disorder-vsl	1..155,198..375,382..386,431..441,447..466	0.792	369	
Q9JIH2	prediction-disorder-espX	1..18,71..99,103..105,108..163,184..343,462..466	0.582	271	
Q9JIH2	prediction-disorder-glo	50..100,116..117,121..153,180..181,201..229,235..235,237..241,280..299,319..339,412..417,425..437,464..464	0.395	184	
Q9JIH2	prediction-disorder-jronn	1..55,64..109,125..157,198..352,373..383,430..466	0.723	337	
Q9JIH2	prediction-disorder-espD	1..69	0.148	69	
Q9JIH2	prediction-disorder-dis465	1..11,18..25,38..46,131..150,201..218,241..267,300..343,463..466	0.303	141	
Q9JIH2	prediction-disorder-disHL	1..60,112..120,138..141,176..184,199..208,220..220,222..222,224..236,238..247,255..271,316..329,331..360,363..364,372..388,430..439,448..453,461..466	0.47	219	
Q9JIH2	prediction-disorder-espN	1..22,43..111,118..155,175..354,367..377,417..418,432..433,463..466	0.704	328	
Q9JIH2	homology-domain-pfam	2..64,350..463	0.38	177	
Q9JIH2	homology-domain-gene3d	278..463	0.399	186	
Q9JIH2	prediction-lip-anchor	1..2,27..30,57..76,109..119,123..123,156..172,180..197,223..227,230..231,236..237,269..272,288..296,313..315,356..366,399..409,422..427	0.27	126	
Q9JIH2	prediction-disorder-mobidb_lite	1..22,128..150,200..257,316..343	0.281	131	
Q9JIH2	prediction-polar-mobidb_lite_sub	128..150,200..217,225..241	0.124	58	
Q9JIH2	prediction-polyampholyte-mobidb_lite_sub	242..256	0.032	15	
Q9JIH2	prediction-disorder-th_50	1..30,32..32,35..36,38..61,64..69,71..103,125..153,198..271,280..349,432..433,437..437,462..466	0.594	277	
Q9JIH2	prediction-low_complexity-merge	36..48,60..84,277..302,305..353	0.242	113	
Q9JIH2	homology-domain-merge	2..64,278..463	0.534	249	
Q9JIH2	curated-disorder-disprot	47..109	0.135	63	
Q9JIH2	curated-disorder-ideal	47..109	0.135	63	
Q9JIH2	curated-disorder-merge	47..109	0.135	63	
Q9JIH2	curated-disorder-priority	47..109	0.135	63	
Q9JIH2	curated-lip-dibs	1..46	0.099	46	
Q9JIH2	curated-lip-merge	1..46	0.099	46	
Q9JIH2	curated-lip-priority	1..46	0.099	46	
Q9JIH2	derived-lip-merge	1..46	0.099	46	
Q9JIH2	derived-lip-th_90	1..46	0.099	46	
Q9JIH2	derived-observed-priority	1..46	0.099	46	
Q9JIH2	derived-observed-th_90	1..46	0.099	46	
Q9JIH2	prediction-disorder-priority	128..150,200..257,316..343	0.234	109	
Q9JIH2	prediction-lip-priority	57..76,109..119,123..123,156..172,180..197,223..227,230..231,236..237,269..272,288..296,313..315,356..366,399..409,422..427	0.258	120	
Q15596	prediction-lip-anchor	1..5,46..72,125..129,199..204,225..233,245..255,301..305,331..342,367..382,403..431,433..471,483..524,529..565,573..593,602..604,616..664,672..672,682..711,741..767,777..789,791..791,793..793,802..826,832..851,856..871,875..944,953..991,999..1023,1035..1069,1076..1106,1122..1199,1205..1251,1258..1395,1410..1426,1435..1454,1459..1464	0.653	956	
Q15596	homology-domain-pfam	1281..1338,119..175,1071..1117,636..709,731..816	0.22	322	
Q15596	homology-domain-gene3d	34..123,1071..1115	0.092	135	
Q15596	prediction-disorder-espN	1..45,62..64,85..117,179..197,204..226,231..246,254..278,311..322,358..364,381..742,750..805,812..834,847..961,966..1080,1089..1186,1198..1229,1244..1464	0.823	1205	
Q15596	prediction-disorder-espD	1..37	0.025	37	
Q15596	prediction-disorder-iupl	1..42,85..85,89..98,101..103,105..108,183..192,197..226,262..271,274..284,287..288,291..291,314..315,317..321,350..361,366..368,379..737,739..747,749..750,756..1078,1080..1081,1098..1126,1128..1132,1135..1464	0.823	1205	
Q15596	prediction-disorder-iups	1..40,42..42,186..188,191..194,197..221,263..272,275..278,281..283,285..286,384..385,390..417,419..510,513..513,518..519,551..552,557..557,559..583,585..695,705..710,712..736,768..774,777..836,851..852,855..855,858..860,864..872,874..883,885..885,889..957,960..960,965..966,971..1071,1111..1131,1136..1138,1141..1141,1143..1190,1192..1200,1202..1206,1208..1208,1229..1229,1231..1232,1241..1241,1244..1382,1395..1397,1399..1464	0.651	953	
Q15596	prediction-low_complexity-seg	53..65,434..447,638..648,802..813,914..931,1181..1204,1245..1266,1292..1304	0.087	127	
Q15596	prediction-disorder-jronn	1..47,83..108,178..196,201..239,257..287,309..327,348..363,384..421,444..544,546..689,705..841,859..875,889..1078,1099..1129,1131..1131,1135..1218,1227..1441,1454..1464	0.796	1166	
Q15596	prediction-disorder-dis465	1..40,85..91,95..106,190..191,209..219,234..244,264..272,311..316,357..357,402..403,468..482,484..502,507..513,521..521,524..525,544..547,593..615,620..635,651..683,711..737,771..774,788..799,853..858,943..965,990..1003,1021..1033,1052..1059,1070..1075,1110..1117,1137..1148,1248..1261,1322..1348,1370..1376,1413..1428,1457..1464	0.291	426	
Q15596	prediction-disorder-disHL	1..38,61..62,91..107,183..196,239..239,254..288,315..317,352..361,470..478,611..618,627..636,647..656,658..668,671..682,693..700,709..741,747..757,760..778,784..800,849..853,869..881,951..958,969..979,993..1000,1441..1457,1459..1464	0.23	336	
Q15596	prediction-disorder-vsl	1..50,80..109,184..200,203..249,251..289,311..322,353..360,380..380,382..838,844..1081,1105..1464	0.86	1259	
Q15596	prediction-disorder-glo	1..2,4..4,6..14,20..35,61..64,106..110,179..196,207..214,384..531,546..625,630..631,652..682,716..724,755..758,769..773,792..803,818..833,868..883,888..955,975..998,1012..1038,1051..1075,1147..1161,1169..1182,1219..1225,1271..1330,1347..1381,1392..1406,1416..1452,1456..1459	0.49	717	
Q15596	prediction-disorder-espX	1..44,89..94,209..221,468..740,973..1009,1017..1038,1040..1040,1044..1063,1068..1072,1074..1074,1312..1320,1456..1464	0.301	440	
Q15596	prediction-disorder-mobidb_lite	1..40,468..513,557..683,709..737,973..1003,1017..1038,1441..1464	0.218	319	
Q15596	prediction-polyampholyte-mobidb_lite_sub	11..40	0.02	30	
Q15596	prediction-polar-mobidb_lite_sub	468..488,557..572,595..619,635..680,712..729,988..1003,1018..1034	0.109	159	
Q15596	prediction-disorder-th_50	1..42,85..85,89..108,183..196,204..221,239..239,262..272,274..278,281..283,314..317,357..360,384..700,705..741,750..750,755..758,760..805,812..834,851..853,855..855,858..860,864..883,889..961,965..966,969..1075,1110..1126,1128..1129,1131..1131,1136..1186,1198..1200,1202..1206,1208..1208,1229..1229,1244..1382,1392..1464	0.719	1053	
Q15596	homology-domain-merge	34..175,636..709,731..816,1071..1117,1281..1338	0.278	407	
Q15596	prediction-low_complexity-merge	53..65,434..447,638..648,802..813,914..931,1181..1204,1245..1266,1292..1304	0.087	127	
Q15596	curated-disorder-disprot	624..829	0.141	206	
Q15596	curated-disorder-ideal	685..688,694..699,734..754	0.021	31	
Q15596	curated-disorder-merge	624..829	0.141	206	
Q15596	curated-disorder-priority	624..829	0.141	206	
Q15596	curated-lip-dibs	688..696,734..754	0.02	30	
Q15596	curated-lip-disprot	624..829	0.141	206	
Q15596	curated-lip-elm	238..241,640..646,689..695,730..733,744..750	0.02	29	
Q15596	curated-lip-merge	238..241,624..829	0.143	210	
Q15596	curated-lip-priority	238..241,624..829	0.143	210	
Q15596	derived-binding_mode_disorder_to_disorder-mobi	684..684,699..699	0.001	2	
Q15596	derived-binding_mode_disorder_to_disorder-priority	684..684,699..699	0.001	2	
Q15596	derived-binding_mode_disorder_to_order-mobi	698..698,734..740,752..754	0.008	11	
Q15596	derived-binding_mode_disorder_to_order-priority	698..698,734..740,752..754	0.008	11	
Q15596	derived-lip-merge	685..698,738..754	0.021	31	
Q15596	derived-lip-th_90	685..698,739..754	0.02	30	
Q15596	derived-missing_residues-th_90	684..684,698..699	0.002	3	
Q15596	derived-missing_residues_context_dependent-th_90	685..687,697..697,734..741,752..754	0.01	15	
Q15596	derived-mobile_context_dependent-th_90	687..697	0.008	11	
Q15596	derived-observed-th_90	688..696,742..751	0.013	19	
Q15596	prediction-disorder-priority	1..40,468..513,557..623,973..1003,1017..1038,1441..1464	0.157	230	
Q15596	prediction-lip-priority	1..5,46..72,125..129,199..204,225..233,245..255,301..305,331..342,367..382,403..431,433..471,483..524,529..565,573..593,602..604,616..623,832..851,856..871,875..944,953..991,999..1023,1035..1069,1076..1106,1122..1199,1205..1251,1258..1395,1410..1426,1435..1454,1459..1464	0.558	817	
P0C077	homology-domain-pfam	6..83	0.821	78	
P0C077	homology-domain-gene3d	1..95	1	95	
P0C077	prediction-disorder-vsl	1..2,24..29,41..41,81..95	0.253	24	
P0C077	prediction-disorder-dis465	1..2,82..95	0.168	16	
P0C077	prediction-disorder-disHL	1..5,7..11,14..25,32..51,78..95	0.632	60	
P0C077	prediction-disorder-jronn	23..33,89..95	0.189	18	
P0C077	prediction-disorder-glo	5..5,7..7,87..87	0.032	3	
P0C077	prediction-disorder-iups	1..3,94..95	0.053	5	
P0C077	prediction-disorder-espD	1..95	1	95	
P0C077	prediction-lip-anchor	1..1	0.011	1	
P0C077	prediction-disorder-th_50	1..2,87..87,89..95	0.105	10	
P0C077	homology-domain-merge	1..94	0.989	94	
P0C077	curated-conformational_diversity-codnas	1..95	1	95	
P0C077	curated-conformational_diversity-merge	1..95	1	95	
P0C077	curated-disorder-disprot	85..95	0.116	11	
P0C077	curated-disorder-merge	85..95	0.116	11	
P0C077	curated-disorder-priority	85..95	0.116	11	
P0C077	derived-missing_residues_context_dependent-th_90	1..1,55..55,81..95	0.179	17	
P0C077	derived-mobile_context_dependent-th_90	1..95	1	95	
P0C077	derived-observed-priority	2..54,56..80	0.821	78	
P0C077	derived-observed-th_90	2..54,56..80	0.821	78	
P0C077	prediction-lip-priority	1..1	0.011	1	
P02655	prediction-disorder-iupl	24..24,27..35	0.099	10	
P02655	prediction-disorder-espN	1..4,22..33	0.158	16	
P02655	prediction-disorder-dis465	1..4,24..32,43..49,96..96,98..101	0.248	25	
P02655	prediction-disorder-disHL	1..6,23..34,62..66,80..91,96..96,98..98,100..101	0.386	39	
P02655	prediction-disorder-iups	1..3,25..37,97..101	0.208	21	
P02655	prediction-low_complexity-seg	5..16	0.119	12	
P02655	prediction-disorder-jronn	1..1,5..5,11..45,69..79	0.475	48	
P02655	prediction-disorder-espD	1..101	1	101	
P02655	prediction-disorder-glo	1..2,6..6,25..32,94..94,98..98	0.129	13	
P02655	prediction-disorder-espX	1..5,20..29,98..101	0.188	19	
P02655	prediction-disorder-vsl	1..3,22..56,76..78,97..101	0.455	46	
P02655	homology-domain-pfam	24..100	0.762	77	
P02655	homology-domain-gene3d	23..101	0.782	79	
P02655	prediction-lip-anchor	7..16	0.099	10	
P02655	prediction-disorder-th_50	1..4,22..35,98..101	0.218	22	
P02655	prediction-low_complexity-merge	5..16	0.119	12	
P02655	homology-domain-merge	23..100	0.772	78	
P02655	curated-conformational_diversity-codnas	23..101	0.782	79	
P02655	curated-conformational_diversity-merge	23..101	0.782	79	
P02655	curated-disorder-disprot	40..65	0.257	26	
P02655	curated-disorder-merge	40..65	0.257	26	
P02655	curated-disorder-priority	40..65	0.257	26	
P02655	derived-missing_residues_context_dependent-th_90	23..34	0.119	12	
P02655	derived-mobile_context_dependent-th_90	23..101	0.782	79	
P02655	derived-observed-priority	35..39,66..101	0.406	41	
P02655	derived-observed-th_90	35..101	0.663	67	
P02655	prediction-lip-priority	7..16	0.099	10	
Q9UKT5	prediction-disorder-espX	1..26,44..49,267..268,382..387	0.103	40	
Q9UKT5	prediction-low_complexity-seg	192..203,348..355	0.052	20	
Q9UKT5	prediction-disorder-jronn	1..21,40..57,115..123,153..158,160..160,190..195,198..210,215..216,240..274,308..311	0.297	115	
Q9UKT5	prediction-disorder-vsl	1..25,41..56,152..160,200..201,242..271,299..305,316..319,381..387	0.258	100	
Q9UKT5	prediction-disorder-iups	1..21,245..266,268..272,385..387	0.132	51	
Q9UKT5	prediction-disorder-espD	1..13	0.034	13	
Q9UKT5	prediction-disorder-dis465	1..14,38..56,153..158,241..252,263..269,382..387	0.165	64	
Q9UKT5	prediction-disorder-disHL	1..19,34..34,41..64,89..89,111..133,151..158,224..229,241..241,243..244,246..246,259..272,380..387	0.279	108	
Q9UKT5	prediction-disorder-glo	2..3,5..5,7..21,79..83,209..222,261..270,314..323,382..382	0.15	58	
Q9UKT5	prediction-disorder-espN	1..19,77..89,152..159,184..184,206..220,225..228,239..275,315..322,382..387	0.287	111	
Q9UKT5	prediction-disorder-iupl	1..16,46..47,49..50,245..263,266..267,270..271	0.111	43	
Q9UKT5	homology-domain-pfam	58..103	0.119	46	
Q9UKT5	prediction-lip-anchor	24..33,230..238,283..291	0.072	28	
Q9UKT5	prediction-disorder-th_50	1..21,44..50,153..158,243..271,382..387	0.178	69	
Q9UKT5	prediction-low_complexity-merge	192..203,348..355	0.052	20	
Q9UKT5	homology-domain-merge	58..103	0.119	46	
Q9UKT5	curated-disorder-disprot	242..271	0.078	30	
Q9UKT5	curated-disorder-ideal	132..135,162..163,240..276,384..387	0.121	47	
Q9UKT5	curated-disorder-merge	132..135,162..163,240..276,384..387	0.121	47	
Q9UKT5	curated-disorder-priority	132..135,162..163,240..276,384..387	0.121	47	
Q9UKT5	derived-binding_mode_disorder_to_disorder-mobi	132..135,162..163,242..271,385..387	0.101	39	
Q9UKT5	derived-binding_mode_disorder_to_disorder-priority	132..135,162..163,242..271,385..387	0.101	39	
Q9UKT5	derived-binding_mode_disorder_to_order-mobi	240..241,384..384	0.008	3	
Q9UKT5	derived-binding_mode_disorder_to_order-priority	240..241,384..384	0.008	3	
Q9UKT5	derived-missing_residues-th_90	132..135,162..163,242..271,385..387	0.101	39	
Q9UKT5	derived-missing_residues_context_dependent-th_90	240..241,272..276,384..384	0.021	8	
Q9UKT5	derived-observed-priority	55..131,136..149,164..239,277..383	0.708	274	
Q9UKT5	derived-observed-th_90	55..131,136..149,164..239,277..383	0.708	274	
Q9UKT5	prediction-lip-priority	24..33,230..238,283..291	0.072	28	
P08592	prediction-disorder-iupl	49..50,195..216,219..295,348..460,476..478,493..497,505..505,508..514,560..560,562..566,569..569,573..574,589..589,591..594,599..601,624..663,669..669,747..753	0.383	295	
P08592	prediction-disorder-espN	1..2,22..27,48..59,162..169,189..224,230..282,291..303,324..330,343..374,381..386,395..406,418..429,439..456,485..486,584..590,620..659,673..682,752..757,768..770	0.37	285	
P08592	prediction-disorder-dis465	1..3,52..57,101..105,158..160,196..205,230..270,275..286,289..296,387..388,401..429,442..449,502..504,524..526,633..641,749..749,766..770	0.192	148	
P08592	prediction-disorder-disHL	1..2,24..25,50..57,88..88,158..164,191..210,218..221,231..284,293..302,354..372,383..387,419..427,479..488,509..523,587..588,615..618,631..668,728..731,751..761,767..767,770..770	0.295	227	
P08592	prediction-disorder-iups	52..52,196..281,283..285,287..287,290..290,352..405,409..413,418..418,420..421,424..425,427..429,443..443,502..502,505..505,508..508,511..514,566..566,625..664,747..747,749..755,760..770	0.295	227	
P08592	prediction-low_complexity-pfilt	425..452,555..575,699..723	0.096	74	
P08592	prediction-low_complexity-seg	5..12,190..207,222..290,706..723	0.147	113	
P08592	prediction-disorder-jronn	1..1,45..60,96..100,152..152,154..165,191..210,224..295,345..458,502..502,507..507,510..514,516..518,565..575,582..601,626..672,737..764	0.464	357	
P08592	prediction-disorder-glo	2..3,48..63,167..171,205..219,316..331,352..369,376..381,588..591,614..631,646..658,769..770	0.149	115	
P08592	prediction-disorder-espX	1..5,188..283,766..770	0.138	106	
P08592	prediction-disorder-vsl	1..4,49..60,155..163,192..297,343..466,500..512,519..523,561..572,599..600,625..674,677..680,744..760,762..770	0.477	367	
P08592	homology-domain-pfam	290..341,132..188,677..713,31..131,716..766,366..548	0.625	481	
P08592	homology-domain-gene3d	742..770,363..580,17..123,131..189,278..354,672..711	0.688	530	
P08592	prediction-lip-anchor	7..11,181..191,205..275,283..290,301..323,336..345,374..379,390..396,425..437,458..460,471..480,491..497,545..550,606..626	0.261	201	
P08592	prediction-disorder-mobidb_lite	196..283	0.114	88	
P08592	prediction-negative_polyelectrolyte-mobidb_lite_sub	196..210,225..263	0.07	54	
P08592	prediction-polar-mobidb_lite_sub	267..283	0.022	17	
P08592	prediction-disorder-th_50	1..2,49..57,192..285,290..295,352..374,376..388,395..406,409..413,418..429,442..449,511..512,625..663,749..749,751..755,767..770	0.305	235	
P08592	prediction-low_complexity-merge	5..12,190..207,222..290,425..452,555..575,699..723	0.219	169	
P08592	homology-domain-merge	17..189,278..354,363..580,672..713,716..769	0.732	564	
P08592	curated-disorder-disprot	672..687	0.021	16	
P08592	curated-disorder-merge	672..687	0.021	16	
P08592	curated-disorder-priority	672..687	0.021	16	
P08592	curated-lip-dibs	755..763	0.012	9	
P08592	curated-lip-elm	756..763	0.01	8	
P08592	curated-lip-merge	755..763	0.012	9	
P08592	curated-lip-priority	755..763	0.012	9	
P08592	derived-lip-merge	672..687,755..763	0.032	25	
P08592	derived-lip-priority	672..687	0.021	16	
P08592	derived-lip-th_90	672..687,755..763	0.032	25	
P08592	derived-mobile_context_dependent-th_90	672..687	0.021	16	
P08592	derived-observed-priority	688..699,755..763	0.027	21	
P08592	derived-observed-th_90	672..699,755..763	0.048	37	
P08592	prediction-disorder-priority	196..283	0.114	88	
P08592	prediction-lip-priority	7..11,181..191,205..275,283..290,301..323,336..345,374..379,390..396,425..437,458..460,471..480,491..497,545..550,606..626	0.261	201	
Q07930	prediction-lip-anchor	24..28,80..81,103..104	0.044	9	
Q07930	prediction-disorder-vsl	1..24,32..49,55..58,88..90,115..118,133..136,191..194,204..204	0.304	62	
Q07930	prediction-disorder-iups	1..16,202..204	0.093	19	
Q07930	prediction-disorder-espX	1..13	0.064	13	
Q07930	prediction-disorder-dis465	1..8,204..204	0.044	9	
